fyear,tic,gsector,ggroup,gind,gsubind,naics,sic,spcsrc,at,act,invt,lt,lct,ap,teq,re,sale,cogs,xopr,ni,oancf,ivncf,fincf
2019,ALNY,35,3520,352010,35201010,325412,2834,C,2395.134,1715.864,56.348,956.442,352.594,49.884,1438.692,-3763.606,219.75,1142.581,1142.581,-886.116,-278.427,-417.677,823.184
2018,NUVA,35,3510,351010,35101010,339112,3841,C,1707.859,618.209,273.244,873.334,179.46,8.799,834.525,8.613,1101.714,230.984,862.431,12.479,219.183,-161.285,-14.578
2019,NUVA,35,3510,351010,35101010,339112,3841,C,1885.29,764.336,312.419,970.083,206.917,11.827,915.207,73.057,1168.07,227.861,906.353,65.234,235.29,-134.484,-6.644
2018,ANGO,35,3510,351010,35101010,339112,3841,C,836.438,315.292,40.071,221.623,73.302,22.829,614.815,65.117,270.634,111.534,251.523,61.34,37.44,82.554,33.931
2019,ANGO,35,3510,351010,35101010,339112,3841,C,594.214,152.913,59.905,139.342,51.445,19.096,454.872,-101.659,264.157,110.585,256.773,-166.787,-14.554,-63.345,-95.242
2018,IVFH,30,3010,301010,30101020,4244,5140,,17.383,10.245,2.301,7.221,5.667,3.425,10.162,-24.958,52.926,36.842,49.889,1.696,2.56,-3.322,0.388
2019,IVFH,30,3010,301010,30101020,4244,5140,,20.875,9.9,2.351,9.858,5.605,3.935,11.017,-24.735,57.903,41.254,56.485,0.223,1.595,-1.182,-1.207
2018,GHL,40,4020,402030,40203020,523930,6282,B-,485.7,,0,423.337,,11.567,62.363,27.722,351.985,263.716,263.716,39.222,116.294,-0.618,-222.332
2019,GHL,40,4020,402030,40203020,523930,6282,B-,494.375,,0,449.7,,8.512,44.675,34.978,301.012,252.029,252.029,10.978,14.332,-1.409,-56.877
2018,CATM,45,4510,451020,45102020,522320,7389,C,1787.344,366.831,11.392,1410.572,428.736,39.31,376.772,49.399,1345.243,897.783,1068.273,3.676,334.202,-108.355,-126.392
2019,CATM,45,4510,451020,45102020,522320,7389,C,1763.958,308.521,10.618,1383.632,434.384,46.478,380.326,47.876,1349.405,884.979,1062.453,48.274,204.659,-134.006,-151.097
2018,MNTA,35,3520,352010,35201010,325414,2836,C,531.563,441.423,0,70.555,51.511,9.352,461.008,-743.913,75.589,225.039,225.039,-176.061,-155.59,98.081,247.058
2019,MNTA,35,3520,352010,35201010,325414,2836,C,618.365,539.127,0,163.905,106.104,14.14,454.46,-1033.585,23.868,223.906,223.906,-290.055,-204.802,41.965,260.969
2018,UCTT,45,4530,453010,45301010,334413,3674,C,965.477,462.925,186.116,514.489,139.298,99.011,450.988,149.171,1096.523,904.278,999.223,36.596,41.709,-345.933,380.075
2019,UCTT,45,4530,453010,45301010,334413,3674,C,1019.3,467,172.4,566.8,210.6,133.1,452.5,139,1066.2,841.874,974.121,-9.4,121,-49.2,-53.4
2018,ERDCF,15,1510,151040,15104020,212,1000,C,17.709,1.896,0,0.224,0.224,0.224,17.485,-102.629,0,0,3.695,-3.657,-2.435,-4.328,5.262
2019,ERDCF,15,1510,151040,15104020,212,1000,C,26.973,5.246,0,6.992,0.618,0.592,19.981,-106.316,0,0,2.675,-2.683,-1.583,-6.778,11.83
2018,BFNH,30,3030,303020,30302010,325412,2834,,0.035,0.035,0,0.005,0.005,0.005,0.03,-0.715,0.016,0.012,0.083,-0.068,-0.062,0,0.077
2019,BFNH,30,3030,303020,30302010,325412,2834,,0.059,0.059,0,0.012,0.012,0.011,0.047,-0.762,0.018,0.014,0.065,-0.047,-0.024,0,0.048
2018,EQGPF,40,4010,401020,40102010,522390,6162,A+,25037.145,,0,23757.118,,13747.763,1280.027,999.643,887.716,624.849,624.849,165.626,-30.356,-133.005,-20.326
2019,EQGPF,40,4010,401020,40102010,522390,6162,A+,28392.452,,0,26924.738,,15529.124,1467.714,1174.907,1151.395,836.78,836.78,206.479,307.698,-255.409,-20.046
2018,HEP,10,1010,101020,10102040,486910,4610,,2102.54,66.474,0,1586.979,57.897,30.657,515.561,,506.22,147.122,158.162,178.847,295.213,-52.343,-247.601
2019,HEP,10,1010,101020,10102040,486910,4610,,2199.232,89.363,0,1711.474,68.605,34.555,487.758,,532.777,162.101,172.352,224.884,297.061,-46.26,-240.559
2018,BMNM,40,4020,402040,40204010,525990,6798,C,259.4,,0,230.445,,0,28.955,-305.977,6.312,6.366,6.366,-26.778,6.37,-9.13,0.248
2019,BMNM,40,4020,402040,40204010,525990,6798,C,279.489,,0,239.512,,0,39.977,-292.678,16.306,7.04,7.04,13.3,0.004,-1.816,7.957
2018,SCZC,40,4010,401010,40101015,522110,6020,,662.408,,19.202,593.885,,584.126,68.523,32.126,33.832,2.021,13.149,11.38,-2.093,-33.674,20.995
2019,SCZC,40,4010,401010,40101015,522110,6020,,1070.983,,23.8,919.885,,904.348,151.098,43.706,40.82,2.638,15.745,12.275,1.16,-3.589,35.537
2018,SENR,20,2020,202010,20201050,562,4950,,3.78,2.169,0.314,8.018,7.522,1.771,-4.238,-24.406,8.217,5.792,9.357,-2.934,-1.004,0.614,0.452
2019,SENR,20,2020,202010,20201050,562,4950,,3.062,1.614,0.347,9.339,8.659,1.19,-6.277,-26.964,4.303,2.142,4.712,-2.538,-2.101,0.483,1.857
2018,CZWI,40,4010,401010,40101015,522110,6020,B+,975.409,,4.685,839.562,,746.529,135.847,11.297,46.266,9.893,27.847,4.283,10.855,-49.463,31.425
2019,CZWI,40,4010,401010,40101015,522110,6020,B+,1531.249,,7.353,1380.696,,1195.702,150.553,22.046,73.103,20.435,44.457,9.463,12.836,-63.333,60.559
2018,CNS,40,4020,402030,40203010,523920,6282,B+,432.551,,108.363,209.905,,13.614,222.646,-215.727,381.111,228.729,228.729,113.896,72.598,-53.194,-118.11
2019,CNS,40,4020,402030,40203010,523920,6282,B+,402.419,,14.98,188.716,,7.684,213.703,-248.787,410.83,246.3,246.3,134.621,141.445,35.949,-170.13
2018,AINV,40,4020,402030,40203010,523910,6797,,2497.797,,0,1185.17,,9.557,1312.627,-843.278,255.076,69.008,69.008,71.946,-132.632,0,153.532
2019,AINV,40,4020,402030,40203010,523910,6797,,2871.058,,0,1846.743,,10.289,1024.315,-1075.626,276.916,58.244,58.244,-116.064,-482.46,0,484.887
2018,RPKIF,15,1510,151030,15103010,3261,3080,,212.973,106.679,60.663,103.725,71.93,31.45,109.248,94.538,318.058,259.457,271.908,24.12,24.856,-2.069,-23.886
2019,RPKIF,15,1510,151030,15103010,3261,3080,,248.014,103.866,58.692,121.284,65.357,27.144,126.73,110.416,334.148,267.073,280.074,21.734,39.966,-1.761,-36.362
2018,KRG,60,6010,601010,60101070,531120,6798,B-,3172.013,,0,1758.61,,85.934,1413.403,-666.232,353.906,315.257,336.577,-46.567,154.383,148.333,-289.386
2019,KRG,60,6010,601010,60101070,531120,6798,B-,2648.887,,0,1359.151,,69.817,1289.736,-786.238,314.545,254.173,282.387,-0.534,137.962,416.594,-547.249
2018,EDN,55,5510,551010,55101010,2211,4911,,2044.916,364.078,33.46,1222.379,557.194,388.016,822.537,361.205,1486.132,1313.46,1313.46,114.141,255.535,-221.204,-55.696
2019,EDN,55,5510,551010,55101010,2211,4911,,1995.377,298.559,32.182,1007.467,410.574,212.123,987.91,551.836,1502.2,1364.887,1364.887,202.659,169.66,-86.114,-84.701
2018,LOMA,15,1510,151020,15102010,327310,3241,,872.918,242.428,100.338,433.263,261.123,62.099,439.655,212.293,711.994,473.151,522.845,47.805,110.988,-112.187,-63.488
2019,LOMA,15,1510,151020,15102010,327310,3241,,986.69,189.61,90.428,496.874,275.261,43.067,489.816,267.94,650.558,412.99,456.408,64.12,139.963,-197.661,23.627
2018,8844B,40,4020,402010,40201040,522110,6020,,7759.156,,0,7318.179,,6921.81,440.977,122.352,21.029,15.294,18.225,24.47,-19128.971,45.882,-4519.377
2019,8844B,40,4020,402010,40201040,522110,6020,,8917.185,,0,8494.701,,8109.301,422.484,91.384,88.337,68.604,76.948,-8.873,1060.845,0,-13.244
2018,LXFR,20,2010,201060,20106020,331318,3350,B-,390.4,181.1,93.6,206.1,87.7,36.9,184.3,-51.3,487.9,346.8,414,25,63.2,-10,-51.9
2019,LXFR,20,2010,201060,20106020,331318,3350,B-,390.3,176.1,94.5,215.9,74,36.4,174.4,-64.8,443.5,320.2,379.5,3.1,5.8,-8.3,-1
2018,CPL,55,5510,551010,55101010,221122,4911,,10903.647,2428.709,,7666.411,2173.71,619.449,3237.236,1167.939,11010.776,9641.08,9641.08,531.612,221.29,-478.05,-94.073
2018,MTL,15,1510,151040,15104050,331110,3312,,4573.93,1038.846,625.31,7932.034,6857.403,349.757,-3358.104,-3922.888,4501.237,2423.689,3476.042,181.848,979.617,-81.319,-911.344
2019,MTL,15,1510,151040,15104050,331110,3312,,5033.324,1063.536,640.599,8795.726,7399.899,447.854,-3762.402,-4422.844,4776.621,2897.055,4026.805,38.8,928.629,-95.366,-778.856
2019,NTCO,30,3030,303020,30302010,325620,2844,,5270.262,2346,355.891,4433.781,1870.426,419.648,836.481,218.174,3593.536,989.148,2967.116,38.677,323.501,-78.203,575.282
2018,HIMX,45,4530,453010,45301020,334413,3674,,836.678,654.415,162.561,394.391,391.155,150.5,442.287,243.608,723.605,546.087,699.893,8.569,4.009,-38.266,2.801
2019,HIMX,45,4530,453010,45301020,334413,3674,,818.481,604.668,143.774,387.237,380.89,114.32,431.244,229.591,671.835,525.712,665.743,-13.614,7.656,-47.767,35.261
2018,EURN,10,1010,101020,10102040,483111,4412,,4127.351,521.141,0,1866.828,287.122,16.266,2260.523,333.477,604.799,358.322,419.554,-110.07,0.841,190.042,-160.165
2019,EURN,10,1010,101020,10102040,483111,4412,,4164.843,802.249,183.382,1852.988,316.05,22.737,2311.855,415.774,942.471,357.08,423.97,112.23,271.991,43.75,-191.187
2018,SMMT,35,3520,352010,35201010,325414,2836,,78.522,61.398,0,22.63,16.906,5.809,55.892,-69.652,75.984,64.759,64.759,9.889,-35.204,-0.411,43.93
2019,SMMT,35,3520,352010,35201010,325414,2836,,96.844,79.718,0,18.406,12.706,4.488,78.438,-98.725,19.994,51.842,51.842,-29.179,-20.749,-0.348,49.931
2018,MESO,35,3520,352010,35201010,325414,2836,,692.443,101.071,0,146.435,24.003,18.921,546.008,-419.447,16.975,3.514,89.541,-35.29,-75.012,-1.153,68.613
2019,MESO,35,3520,352010,35201010,325414,2836,,652.115,62.522,0,171.063,44.331,13.06,481.052,-509.387,16.003,13.271,94.785,-89.799,-57.79,-1,71.608
2018,GFASY,25,2520,252010,25201030,2361,1520,,652.563,438.044,253.415,525.167,268.388,60.239,127.396,-596.283,270.746,241.113,297.61,-108.368,8.125,-0.791,-6.358
2019,GFASY,25,2520,252010,25201030,2361,1520,,631.911,450.252,200.544,412.278,311.686,52.981,219.633,-581.886,108.789,79.488,101.717,-6.478,10.951,-74.788,58.894
2018,NUWE,35,3510,351010,35101010,334510,3845,,8.776,8.127,1.658,2.84,2.84,1.133,5.936,-198.165,4.998,3.438,21.802,-17.032,-14.56,-0.198,4.647
2019,NUWE,35,3510,351010,35101010,334510,3845,,5.602,4.036,1.797,3.612,3.351,1.488,1.99,-216.288,5.511,2.421,23.378,-18.114,-16.367,-0.49,12.665
2018,ESNC,20,2010,201040,20104010,335999,3690,C,10.281,5.878,1.748,4.498,2.555,1.142,5.783,-139.198,11.932,9.562,24.266,-12.97,-10.162,2.03,-0.666
2018,SNDEQ,10,1010,101020,10102020,2111,1311,,802.079,77.359,2.153,408.704,72.48,64.53,393.375,-239.374,164.925,96.219,123.842,-28.139,75.285,-391.709,312.267
2019,SNDEQ,10,1010,101020,10102020,2111,1311,,813.914,47.788,,460.517,81.807,43.284,353.397,-279.856,203.58,72.241,92.177,-39.59,111.229,-149.989,49.581
2018,GLPG,35,3520,352010,35201010,325414,2836,,1648.076,1521.398,0.316,257.885,251.769,77.897,1390.191,-343.55,363.9,147.653,409.383,-33.499,-163.109,-18.22,329.59
2019,GLPG,35,3520,352010,35201010,325414,2836,,6810.088,6582.642,0.286,3583.074,641.656,159.923,3227.014,-129.283,1005.352,575.848,575.848,168.153,3600.654,-4224.636,1498.957
2018,SRBIF,15,1510,151040,15104030,212221,1040,,131.568,30.909,11.614,37.265,30.48,3.35,94.303,50.641,59.033,42.438,50.445,-7.852,2.193,-26.552,32.004
2019,SRBIF,15,1510,151040,15104030,212221,1040,,126.513,32.54,8.532,36.066,32.927,3.51,90.447,49.389,77.755,47.325,54.49,4.972,24.004,-16.517,-0.811
2018,URPTF,40,4020,402030,40203010,523999,6799,C,656.763,6.661,0,0.985,0.985,0.985,655.778,-252.269,174.923,6.06,6.06,170.652,-5.903,-15.569,21.839
2019,URPTF,40,4020,402030,40203010,523999,6799,C,598.106,5.109,0,1.001,1.001,1.001,597.105,-310.942,-52.46,6.297,6.297,-58.673,-4.788,2.185,0
2018,MFGP,45,4510,451030,45103010,511210,7372,,16780.555,3060.088,0.204,8988.575,2448.09,46.096,7791.98,7684.182,3684.318,250.126,2504.896,677.747,842.111,-98.242,-839.132
2019,MFGP,45,4510,451030,45103010,511210,7372,,14294.8,1448.1,0.1,8018.5,1802,105,6276.3,6183.8,3348.4,484,2049.5,1468.8,661.8,2082.1,-3007.3
2018,WENTF,10,1010,101020,10102020,211120,1311,,120.636,24.694,0,16.158,13.501,0.413,104.478,-338.536,16.224,43.888,49.611,-75.224,6.496,11.606,-9.949
2018,TGHI,45,4510,451030,45103010,511210,7372,,10.925,4.022,0,2.455,2.455,0.334,8.47,-54.889,0.787,0.091,7.23,-13.769,-3.051,-1.15,3.817
2019,TGHI,45,4510,451030,45103010,511210,7372,,4.827,1.215,0,2.855,2.855,0.387,1.972,-61.386,0.17,0.004,3.325,-6.508,-2.064,1.583,0.36
2018,SDRLF,10,1010,101010,10101010,213111,1381,C,10848,2767,0,7813,464,82,3035,-618,1253,760,922,-4483,-239,210,679
2019,SDRLF,10,1010,101010,10101010,213111,1381,C,9279,1773,0,7486,770,86,1793,-1864,1388,1032,1162,-1219,-256,-26,-367
2018,BSC.,,,,,525910,6199,B,30.874,30.874,0,8.831,8.831,0,22.043,,1.34,0.28,0.28,0.336,0.995,0,-1.002
2019,BSC.,,,,,525910,6199,B,27.317,27.317,0,8.152,8.152,0,19.165,,1.364,0.285,0.285,-0.229,1.453,0,-1.448
2018,LMRXF,10,1010,101020,10102050,212,1000,C,91.622,1.836,0,19.544,7.16,0.809,72.078,-92.199,0,0.059,1.664,-4.655,-4.161,-2.535,5.509
2019,LMRXF,10,1010,101020,10102050,212,1000,C,86.46,0.344,0,14.841,4.899,0.382,71.619,-96.036,0,0,1.553,-0.422,-2.283,0.109,0.816
2018,EGFHF,40,4030,403010,40301040,524126,6331,C,668.216,,0,518.707,,12.116,149.509,73.367,31.337,34.401,34.401,2.357,50.555,34.159,0.431
2019,EGFHF,40,4030,403010,40301040,524126,6331,C,144.02,,0,50.813,,4.528,93.207,85.174,35.339,35.664,35.664,45.595,-246.458,293.405,-105.619
2018,AKER,35,3510,351010,35101010,325413,2835,,7.807,6.67,0.585,1.974,1.974,0.687,5.833,-115.721,1.666,1.476,9.988,-10.849,-8.517,-0.345,9.105
2019,AKER,35,3510,351010,35101010,325413,2835,,10.885,10.311,0.199,1.53,1.53,0.657,9.355,-119.565,1.577,1.064,5.307,-3.888,-3.074,-3.941,6.966
2018,MDGS,35,3510,351010,35101010,334510,3845,,11.239,11.134,0.081,3.16,1.362,0.19,8.079,-63.058,0.436,0.237,6.689,-6.598,-4.222,3.487,8.634
2019,MDGS,35,3510,351010,35101010,334510,3845,,13.334,8.279,0.9,5.203,3.365,0.075,8.131,-65.319,0.273,0.38,4.396,-14.178,-2.695,-4.119,3.156
2018,ILNLF,15,1510,151040,15104020,212,1000,C,80.23,4.116,0,2.598,1.65,1.214,77.632,-71.932,0,0,4.39,-4.38,-2.803,-12.543,-0.03
2019,ILNLF,15,1510,151040,15104020,212,1000,C,92.794,13.558,0,1.957,0.533,0.182,90.837,-77.98,0,0,2.862,-2.997,-2.436,-6.091,18.081
2018,AQB,35,3520,352010,35201010,325414,2836,,27.671,3.511,0.076,4.437,0.917,0.367,23.234,-119.489,0.085,9.608,9.608,-10.382,-9.817,-4.082,16.449
2019,AQB,35,3520,352010,35201010,325414,2836,,30.234,4.477,1.232,6.473,1.688,0.809,23.761,-132.502,0.187,2.288,11.977,-13.228,-11.249,-2.462,13.483
2018,MNELF,10,1010,101020,10102030,324199,2990,,0.148,0.148,0,0.152,0.152,0.007,-0.004,-0.502,0,0,0.145,-0.149,-0.141,0,0
2019,MNELF,10,1010,101020,10102030,324199,2990,,0.126,0.126,0,0.121,0.121,0.004,0.005,-0.362,0,0,0.103,0.008,-0.011,0,0
2018,ZIM,20,2030,203030,20303010,483111,4412,,1826.137,746.636,70.492,2050.149,932.969,377.846,-224.012,-930.604,3253.181,2988.688,3170.679,-125.653,225.009,51.111,-242.677
2019,ZIM,20,2030,203030,20303010,483111,4412,,1926.094,630.817,60.342,2178.361,926.339,350.775,-252.267,-957.979,3337.86,2791.521,2944.365,-18.149,370.631,38.026,-411.4
2018,LND,30,3020,302020,30202010,111,100,,306.159,96.623,18.07,109.978,52.727,12.593,196.181,53.168,77.003,56.711,68.187,32.79,-0.588,-17.052,32.551
2019,LND,30,3020,302020,30202010,111,100,,354.933,115.249,25.377,124.728,59.247,16.722,230.205,85.719,139.904,86.57,99.319,46.295,13.422,-5.56,-7.221
2018,GRFS,35,3520,352010,35201010,325414,2836,,14284.94,3987.966,2231.818,8907.809,1439.504,643.298,5377.131,3721.677,5136.839,2622.541,3736.935,683.094,844.28,-895.158,174.6
2019,GRFS,35,3520,352010,35201010,325414,2836,,17441.649,6017.35,2628.814,9759.447,1533.528,652.979,7682.202,4310.719,5721.663,2877.701,4122.723,701.528,638.447,-615.842,-372.964
2018,WSPOF,20,2010,201030,20103010,541620,8711,B+,7766.6,3247,0,4506.9,2613.9,737.7,3259.7,397.6,7908.1,7251.8,7251.8,248.1,669.7,-678.1,77.7
2019,WSPOF,20,2010,201030,20103010,541620,8711,B+,8676.1,3256.6,0,5344.2,3036,608.4,3331.9,374,8916.1,7910.3,7910.3,286.5,814.3,-322.1,-496.8
2018,FNLIF,40,4010,401020,40102010,522292,6162,B+,36037.127,,34.47,35504.884,,0,532.243,312.178,1181.51,233.144,233.144,166.427,-310.958,174.915,-138.476
2019,FNLIF,40,4010,401020,40102010,522292,6162,B+,37685.593,,34.01,37123.933,,0,561.66,341.595,1326.523,260.226,260.226,177.213,458.697,-199.595,-138.513
2018,GPRK,10,1010,101020,10102020,211120,1311,,862.66,259.633,9.309,719.639,218.445,131.42,143.021,-94.879,601.161,169.278,242.213,72.415,256.206,-164.594,-97.641
2019,GPRK,10,1010,101020,10102020,211120,1311,,852.132,225.932,11.447,719.247,214.921,131.345,132.885,-40.89,628.907,176.523,271.887,57.757,235.429,-119.25,-132.46
2018,HCM,35,3520,352020,35202010,325412,2834,,532.118,370.541,12.309,119.863,85.479,25.625,412.255,-183.247,214.109,140.458,303.264,-74.805,-32.847,43.752,-8.231
2019,HCM,35,3520,352020,35202010,325412,2834,,465.122,317.022,16.208,152.219,113.101,23.961,312.903,-293.583,204.89,155.308,346.432,-106.024,-80.912,119.028,-1.493
2018,EVTZF,45,4520,452010,45201020,334220,3663,B+,466.597,393.476,171.271,111.194,110.955,63.647,355.403,205.013,443.556,182.449,332.25,77.875,88.47,-23.511,-54.831
2019,EVTZF,45,4520,452010,45201020,334220,3663,B+,443.673,344.508,161.985,146.253,120.788,62.231,297.42,142.818,436.592,180.295,331.25,68.607,109.293,-5.739,-132.657
2018,RLM,35,3520,352020,35202010,325414,2836,,21.837,20.307,0,0.493,0.493,0.086,21.344,-200.907,0.253,13.409,13.409,-13.627,-14.965,8.327,0
2018,EROS.1,50,5020,502020,50202010,512110,7812,,1088.902,351.597,0.435,431.917,318.672,25.299,656.985,,270.126,153.133,240.267,-423.867,74.966,-157.733,84.117
2019,EROS.1,50,5020,502020,50202010,512110,7812,,607.656,118.405,0,299.17,225.28,21.03,308.486,,155.452,78.263,222.582,-418.992,18.738,-80.546,-24.286
2018,KPFSY,25,2530,253010,25301040,722511,5812,,248.391,114.428,5.871,212.099,160.583,65.109,36.292,13.187,447.39,212.823,426.677,2.92,60.562,-58.742,19.861
2018,KATFF,15,1510,151040,15104025,212,1000,C,8338.393,1244.771,546.062,10025.783,1365.698,534.948,-1687.39,-5875.748,1726.265,1328.58,1361.899,-966.686,163.321,-611.673,404.151
2019,KATFF,15,1510,151040,15104025,212,1000,C,8551.868,1625.547,574.344,3837.986,1666.695,673.055,4713.882,-6584.234,1798.104,1825.331,1834.601,-999.122,-148.568,-659.987,1074.359
2018,SOL,20,2010,201030,20103010,237130,1623,,377.712,135.273,0,253.047,133.737,12.05,124.665,-438.007,96.906,60.434,71.519,1.76,-51.086,-40.4,85.825
2019,SOL,20,2010,201030,20103010,237130,1623,,319.944,103.063,0,182.397,109.405,20.431,137.547,-445.205,119.117,77.095,93.602,-8.831,55.914,-1.597,-39.304
2018,IPHA,35,3520,352010,35201010,325414,2836,,516.596,365.959,0,325.123,225.244,32.717,191.473,-155.58,91.468,92.005,92.005,3.491,-37.245,27.797,70.093
2019,IPHA,35,3520,352010,35201010,325414,2836,,450.4,266.636,0,206.42,136.707,31.349,243.98,-175.221,77.401,98.881,98.881,-23.295,39.191,-69.711,87.267
2018,BFRA,35,3520,352010,35201010,325414,2836,,44.803,31.584,3.637,26.077,8.896,2.068,18.726,-166.451,24.165,5.079,44.457,-10.164,-15.381,-0.585,25.502
2019,BFRA,35,3520,352010,35201010,325414,2836,,65.494,25.239,4.562,54.323,12.993,4.709,11.171,-171.69,35.085,5.452,57.444,-8.257,-36.913,23.625,3.877
2018,CLLS,35,3520,352010,35201010,325414,2836,,500.84,487.641,0.275,50.568,46.869,15.883,450.272,-421.989,12.731,124.247,124.247,-78.693,-68.137,35.623,236.494
2019,CLLS,35,3520,352010,35201010,325414,2836,,467.469,391.52,2.897,111.999,62.604,29.264,355.47,-531.122,15.19,139.576,139.576,-102.091,-69.142,-35.872,-3.862
2018,BLRX,35,3520,352010,35201010,325414,2836,,56.233,31.978,0,14.912,6.751,4.493,41.321,-211.981,0,0,25.06,-22.962,-24.192,9.555,13.097
2019,BLRX,35,3520,352010,35201010,325414,2836,,53.567,28.21,0,20.187,11.968,7.794,33.38,-237.25,0,0,27.084,-25.446,-22.666,5.257,19.194
2018,RKNEF,45,4510,451030,45103010,511210,7372,C,169.03,93.601,1.437,208.23,72.392,27.879,-39.2,-377.963,157.221,65.55,186.973,-119.69,-78.866,1.331,-15.047
2019,RKNEF,45,4510,451030,45103010,511210,7372,C,131.676,65.927,0.614,177.878,40.867,9.535,-46.202,-386.265,156.79,51.04,134.44,-17.836,-2.93,3.403,-5.532
2018,ITMR,35,3510,351010,35101010,334510,3845,,18.392,16.273,2.235,11.704,10.051,1.517,6.688,-105.546,24.189,5.471,26.895,-1.729,-3.883,2.799,-0.085
2019,ITMR,35,3510,351010,35101010,334510,3845,,33.207,28.266,3.363,16.543,13.315,2.028,16.664,-109.649,31.258,6.432,34.706,-5.268,-4.232,-0.615,13.292
2018,GNFT,35,3520,352010,35201010,325414,2836,,262.729,249.72,0.005,238.756,44.935,37.382,23.973,-272.957,0,0,86.305,-91.043,-64.207,-4.562,-7.458
2019,GNFT,35,3520,352010,35201010,325414,2836,,347.712,326.278,0.004,253.376,48.991,36.757,94.336,-340.549,34.607,103.12,103.12,-73.103,-53.506,0.367,131.14
2018,VRNA,35,3520,352020,35202010,325412,2834,,94.646,91.337,0,14.437,13.032,3.618,80.209,-88.09,0,0,32.491,-25.364,-23.082,6.731,0
2019,VRNA,35,3520,352020,35202010,325412,2834,,59.777,54.198,0,14.926,12.735,1.927,44.851,-133.27,0,0,53.744,-42.303,-44.791,50.061,-0.564
2018,ADXN,35,3520,352010,35201010,325412,2834,,42.901,42.837,0,3.022,2.372,1.168,39.879,-277.733,6.812,8.257,8.257,-1.672,1.78,-0.063,37.999
2019,ADXN,35,3520,352010,35201010,325412,2834,,34.103,33.442,0,7.749,5.866,2.29,26.354,-296.463,2.926,17.66,17.66,-15.262,-9.79,-0.044,-0.479
2018,IDBA,45,4520,452030,45203015,334413,3674,,17.99,12.134,1.17,3.807,3.781,0.59,14.183,-178.09,0.44,19.955,29.505,-30.225,-26.775,-0.97,0.835
2019,IDBA,45,4520,452030,45203015,334413,3674,,23.47,16.384,0.686,5.658,5.017,0.463,17.812,-211.175,0.424,21.812,30.838,-32.423,-27.168,-0.721,32.989
